study_id,link_to_study,study_title,study_year,Journal,Citations,Label
hm0377,https://www.ingentaconnect.com/content/wk/jco/2021/00000039/00000031/art00006,Acalabrutinib Versus Ibrutinib in Previously Treated Chronic Lymphocytic Leukemia: Results of the First Randomized Phase III Trial,2021,Journal of Clincial Oncology,196,H_and_M
hm0378,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6506418/,Mutational Analysis of Patients With Colorectal Cancer in CALGB/SWOG 80405 Identifies New Roles of Microsatellite Instability and Tumor Mutational Burden for Patient Outcome,2019,Journal of Clincial Oncology,195,H_and_M
hm0379,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7504972/,Metastatic Pancreatic Cancer: ASCO Clinical Practice Guideline Update,2018,Journal of Clincial Oncology,0,H_and_M
hm0380,https://ascopubs.org/doi/full/10.1200/JCO.19.01186,Medication-Related Osteonecrosis of the Jaw: MASCC/ISOO/ASCO Clinical Practice Guideline,2019,Journal of Clincial Oncology,4,H_and_M
hm0381,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8842911/,Germline and Somatic Tumor Testing in Epithelial Ovarian Cancer: ASCO Guideline,2020,Journal of Clincial Oncology,24,H_and_M
hm0382,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6804903/,Efficacy of Exercise Therapy on Cardiorespiratory Fitness in Patients With Cancer: A Systematic Review and Meta-Analysis,2018,Journal of Clincial Oncology,187,H_and_M
hm0383,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6544462/,Serum Levels of MicroRNA-371a-3p (M371 Test) as a New Biomarker of Testicular Germ Cell Tumors: Results of a Prospective Multicentric Study,2019,Journal of Clincial Oncology,1,H_and_M
hm0384,https://repository.ubn.ru.nl/bitstream/handle/2066/232628/232628.pdf,Focal Boost to the Intraprostatic Tumor in External Beam Radiotherapy for Patients With Localized Prostate Cancer: Results From the FLAME Randomized Phase III Trial,2021,Journal of Clincial Oncology,1,H_and_M
hm0385,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098834/,"Osimertinib for Patients With Non–Small-Cell Lung Cancer Harboring Uncommon EGFR Mutations: A Multicenter, Open-Label, Phase II Trial (KCSG-LU15-09)",2019,Journal of Clincial Oncology,181,H_and_M
hm0386,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6354772/,Long-Term Survival of Patients With Melanoma With Active Brain Metastases Treated With Pembrolizumab on a Phase II Trial,2018,Journal of Clincial Oncology,185,H_and_M
hm0387,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6823887/,Effect of Psychological Intervention on Fear of Cancer Recurrence: A Systematic Review and Meta-Analysis,2019,Journal of Clincial Oncology,0,H_and_M
hm0388,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6879312/,Ibrutinib Plus Venetoclax in Relapsed/Refractory Chronic Lymphocytic Leukemia: The CLARITY Study,2019,Journal of Clincial Oncology,1,H_and_M
hm0389,https://ascopubs.org/doi/abs/10.1200/JCO.2020.38.15_suppl.9503,"Primary analysis of a randomized, double-blind, phase II study of the anti-TIGIT antibody tiragolumab (tira) plus atezolizumab (atezo) versus placebo plus atezo as first-line (1L) treatment in patients with PD-L1-selected NSCLC (CITYSCAPE).",2020,Journal of Clincial Oncology,157,H_and_M
hm0390,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6494359/,Phase IB/II Randomized Study of FOLFIRINOX Plus Pegylated Recombinant Human Hyaluronidase Versus FOLFIRINOX Alone in Patients With Metastatic Pancreatic Adenocarcinoma: SWOG S1313,2019,Journal of Clincial Oncology,185,H_and_M
hm0391,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.120.046941,COVID-19 and Cardiovascular Disease,2020,Circulation,0,H_and_M
hm0392,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.120.048360,Acute Heart Failure in Multisystem Inflammatory Syndrome in Children in the Context of Global SARS-CoV-2 Pandemic,2020,Circulation,0,H_and_M
hm0393,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.120.047430,Pulmonary Embolism in Patients With COVID-19,2020,Circulation,0,H_and_M
hm0394,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.120.047659,Obesity Is a Risk Factor for Severe COVID-19 Infection,2020,Circulation,514,H_and_M
hm0395,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.117.029652,Socioeconomic Status and Cardiovascular Outcomes: Challenges and Interventions,2018,Circulation,0,H_and_M
hm0396,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.119.040167,Defining High Bleeding Risk in Patients Undergoing Percutaneous Coronary Intervention: A Consensus Document From the Academic Research Consortium for High Bleeding Risk,2019,Circulation,0,H_and_M
hm0397,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.118.034646,"A Simple, Evidence-Based Approach to Help Guide Diagnosis of Heart Failure With Preserved Ejection Fraction",2018,Circulation,0,H_and_M
hm0398,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.121.056135,Myocarditis With COVID-19 mRNA Vaccines,2021,Circulation,13,H_and_M
hm0399,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.117.032047,Impact of Healthy Lifestyle Factors on Life Expectancies in the US Population,2018,Circulation,4,H_and_M
hm0400,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.117.032235,Low-Density Lipoprotein Cholesterol Lowering With Evolocumab and Outcomes in Patients With Peripheral Artery Disease,2017,Circulation,0,H_and_M
hm0401,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.119.040130,Effect of Dapagliflozin on Heart Failure and Mortality in Type 2 Diabetes Mellitus,2019,Circulation,0,H_and_M
hm0402,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.117.033369,Global Burden of Atherosclerotic Cardiovascular Disease in People Living With HIV: Systematic Review and Meta-Analysis,2018,Circulation,95,H_and_M
hm0403,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000663,"Home-Based Cardiac Rehabilitation: A Scientific Statement From the American Association of Cardiovascular and Pulmonary Rehabilitation, the American Heart Association, and the American College of Cardiology",2019,Circulation,72,H_and_M
hm0404,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.117.029289,Standardized End Point Definitions for Coronary Intervention Trials: The Academic Research Consortium-2 Consensus Document,2018,Circulation,341,H_and_M
hm0405,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000560,Evaluation and Management of Right-Sided Heart Failure: A Scientific Statement From the American Heart Association,2018,Circulation,427,H_and_M
hm0406,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.118.037184,"Lipoprotein(a), PCSK9 Inhibition, and Cardiovascular Risk: Insights From the FOURIER Trial",2018,Circulation,4,H_and_M
hm0407,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000936,Call to Action: Structural Racism as a Fundamental Driver of Health Disparities: A Presidential Advisory From the American Heart Association,2020,Circulation,470,H_and_M
hm0408,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.120.047525,ST-Elevation Myocardial Infarction in Patients With COVID-19,2020,Circulation,0,H_and_M
hm0409,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.120.046702,"Deep Vein Thrombosis in Hospitalized Patients With COVID-19 in Wuhan, China",2020,Circulation,12,H_and_M
hm0410,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.120.047063,"Guidance for Cardiac Electrophysiology During the COVID-19 Pandemic from the Heart Rhythm Society COVID-19 Task Force; Electrophysiology Section of the American College of Cardiology; and the Electrocardiography and Arrhythmias Committee of the Council on Clinical Cardiology, American Heart Association",2020,Circulation,137,H_and_M
hm0411,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.118.038010,Anti-Inflammatory Therapy With Canakinumab for the Prevention of Hospitalization for Heart Failure,2018,Circulation,0,H_and_M
hm0412,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000691,Type 2 Diabetes Mellitus and Heart Failure: A Scientific Statement From the American Heart Association and the Heart Failure Society of America: This statement does not represent an update of the 2017 ACC/AHA/HFSA heart failure guideline update,2019,Circulation,280,H_and_M
hm0413,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.118.035202,Enhanced Cardiomyocyte NLRP3 Inflammasome Signaling Promotes Atrial Fibrillation,2018,Circulation,0,H_and_M
hm0414,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000745,Recognition and Initial Management of Fulminant Myocarditis: A Scientific Statement From the American Heart Association,2020,Circulation,296,H_and_M
hm0415,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.119.044586,Sacubitril/Valsartan Across the Spectrum of Ejection Fraction in Heart Failure,2019,Circulation,1,H_and_M
hm0416,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.119.042929,"Dapagliflozin Effects on Biomarkers, Symptoms, and Functional Status in Patients With Heart Failure With Reduced Ejection Fraction",2019,Circulation,0,H_and_M
hm0417,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.118.035090,Device-Related Thrombus After Left Atrial Appendage Closure,2018,Circulation,3,H_and_M
hm0418,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000988,Obstructive Sleep Apnea and Cardiovascular Disease: A Scientific Statement From the American Heart Association,2021,Circulation,0,H_and_M
hm0419,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000912,Menopause Transition and Cardiovascular Disease Risk: Implications for Timing of Early Prevention: A Scientific Statement From the American Heart Association,2020,Circulation,263,H_and_M
hm0420,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.119.044138,"Effects of Dapagliflozin on Symptoms, Function, and Quality of Life in Patients With Heart Failure and Reduced Ejection Fraction",2019,Circulation,0,H_and_M
hm0421,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.118.037778,Empagliflozin Reduced Mortality and Hospitalization for Heart Failure Across the Spectrum of Cardiovascular Risk in the EMPA-REG OUTCOME Trial,2018,Circulation,182,H_and_M
hm0422,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.117.031907,Clinical Outcomes and Cost-Effectiveness of Fractional Flow Reserve–Guided Percutaneous Coronary Intervention in Patients With Stable Coronary Artery Disease,2017,Circulation,1,H_and_M
hm0423,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.117.032821,Beclin-1-Dependent Autophagy Protects the Heart During Sepsis,2018,Circulation,220,H_and_M
hm0424,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.118.036146,The N6-Methyladenosine mRNA Methylase METTL3 Controls Cardiac Homeostasis and Hypertrophy,2018,Circulation,238,H_and_M
hm0425,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000579,Health Literacy and Cardiovascular Disease: Fundamental Relevance to Primary and Secondary Prevention: A Scientific Statement From the American Heart Association,2018,Circulation,200,H_and_M
hm0426,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.117.032130,Effects of Bariatric Surgery in Obese Patients With Hypertension,2017,Circulation,1,H_and_M
hm0427,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.116.026099,Nicotinamide Riboside Preserves Cardiac Function in a Mouse Model of Dilated Cardiomyopathy,2017,Circulation,1,H_and_M
hm0428,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.119.044362,Genetic Interleukin 6 Signaling Deficiency Attenuates Cardiovascular Risk in Clonal Hematopoiesis,2019,Circulation,226,H_and_M
hm0429,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.120.045691,Empagliflozin in Heart Failure: Diuretic and Cardiorenal Effects,2020,Circulation,3,H_and_M
hm0430,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.120.052186,"Effect of Empagliflozin on Left Ventricular Volumes in Patients With Type 2 Diabetes, or Prediabetes, and Heart Failure With Reduced Ejection Fraction (SUGAR-DM-HF)",2020,Circulation,1,H_and_M
hm0431,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.120.051783,Effect of Empagliflozin on the Clinical Stability of Patients With Heart Failure and a Reduced Ejection Fraction: The EMPEROR-Reduced Trial,2020,Circulation,5,H_and_M
hm0432,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.119.044183,Effect of Dapagliflozin on Atrial Fibrillation in Patients With Type 2 Diabetes Mellitus:: Insights From the DECLARE-TIMI 58 Trial,2020,Circulation,0,H_and_M
hm0433,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.119.044235,"Effect of Empagliflozin on Erythropoietin Levels, Iron Stores, and Red Blood Cell Morphology in Patients With Type 2 Diabetes Mellitus and Coronary Artery Disease",2019,Circulation,198,H_and_M
hm0434,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.120.048792,Left Ventricular Unloading Is Associated With Lower Mortality in Patients With Cardiogenic Shock Treated With Venoarterial Extracorporeal Membrane Oxygenation,2020,Circulation,0,H_and_M
hm0435,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.117.032094,"Transcatheter Interatrial Shunt Device for the Treatment of Heart Failure With Preserved Ejection Fraction (REDUCE LAP-HF I [Reduce Elevated Left Atrial Pressure in Patients With Heart Failure]): A Phase 2, Randomized, Sham-Controlled Trial",2017,Circulation,188,H_and_M
hm0436,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.120.051824,Effect of Empagliflozin on Cardiovascular and Renal Outcomes in Patients With Heart Failure by Baseline Diabetes Status,2020,Circulation,5,H_and_M
hm0437,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000702,Standards for Studies of Neurological Prognostication in Comatose Survivors of Cardiac Arrest: A Scientific Statement From the American Heart Association,2019,Circulation,198,H_and_M
hm0438,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.120.047407,Extremely High Incidence of Lower Extremity Deep Venous Thrombosis in 48 Patients With Severe COVID-19 in Wuhan,2020,Circulation,158,H_and_M
hm0439,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.117.031227,Cardiovascular Outcomes and Risks After Initiation of a Sodium Glucose Cotransporter 2 Inhibitor: Results From the EASEL Population-Based Cohort Study (Evidence for Cardiovascular Outcomes With Sodium Glucose Cotransporter 2 Inhibitors in the Real World),2017,Circulation,180,H_and_M
hm0440,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000748,Lifestyle and Risk Factor Modification for Reduction of Atrial Fibrillation: A Scientific Statement From the American Heart Association,2020,Circulation,169,H_and_M
hm0441,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.117.030816,Heart Failure Stimulates Tumor Growth by Circulating Factors,2018,Circulation,1,H_and_M
hm0442,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.120.046361,Carotid Intima-Media Thickness Progression as Surrogate Marker for Cardiovascular Risk: Meta-Analysis of 119 Clinical Trials Involving 100 667 Patients,2020,Circulation,20,H_and_M
hm0443,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000947,"Psychological Health, Well-Being, and the Mind-Heart-Body Connection: A Scientific Statement From the American Heart Association",2021,Circulation,170,H_and_M
hm0444,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.120.047008,High-Sensitivity Cardiac Troponin Can Be an Ally in the Fight Against COVID-19,2020,Circulation,134,H_and_M
hm0445,https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.117.028595,Gender/Sex as a Social Determinant of Cardiovascular Risk,2018,Circulation,167,H_and_M
